Room_no,Month,Day,Hour,Consumption_kWh,Average_Consumption_kWh,Wastage_kWh
13,10,2,9,0.47,0.9,0
13,10,2,10,3.47,1.56,1.91
13,10,2,11,3.34,1.41,1.93
13,10,2,12,1.65,0.63,1.02
13,10,2,13,1.88,0.93,0.95
13,10,2,14,3.32,1.85,1.47
13,10,2,15,2.46,1.87,0.59
13,10,2,16,2.14,1.38,0.76
13,10,2,17,1.15,1.46,0
13,10,2,18,3.49,1.59,1.9
13,10,2,19,1.99,1.37,0.62
13,10,2,20,1.75,1.79,0
13,10,2,21,0.38,0.83,0
13,10,2,22,0.58,0.55,0.03
13,10,2,23,1.5,1.26,0.24
13,10,3,0,2.6,1.87,0.73
13,10,3,1,2.54,1.04,1.5
13,10,3,2,2.09,1.59,0.5
13,10,3,3,2.39,1.67,0.72
13,10,3,4,1.11,1.24,0
13,10,3,5,2.73,0.86,1.87
13,10,3,6,1.42,0.97,0.45
13,10,3,7,0.76,0.93,0
13,10,3,8,2.83,1.83,1
13,10,3,9,2.39,1.11,1.28
13,10,3,10,3.07,1.93,1.14
13,10,3,11,3.83,1.91,1.92
13,10,3,12,0.62,0.81,0
13,10,3,13,1.39,0.63,0.76
13,10,3,14,1.59,1.94,0
13,10,3,15,1.34,1.44,0
13,10,3,16,1.15,0.58,0.57
13,10,3,17,3.05,1.39,1.66
13,10,3,18,2.73,0.83,1.9
13,10,3,19,2.75,1.99,0.76
13,10,3,20,1.62,0.7,0.92
13,10,3,21,2.39,1.17,1.22
13,10,3,22,3.11,1.99,1.12
13,10,3,23,3.34,1.58,1.76
13,10,4,0,1.39,1.43,0
13,10,4,1,1.65,1.15,0.5
13,10,4,2,0.22,0.69,0
13,10,4,3,2.29,1.05,1.24
13,10,4,4,1.57,1.1,0.47
13,10,4,5,1.3,1.5,0
13,10,4,6,2.28,1.69,0.59
13,10,4,7,1.74,0.95,0.79
13,10,4,8,2.95,1.73,1.22
13,10,4,9,0.52,0.58,0
13,10,4,10,3.03,1.67,1.36
13,10,4,11,2.33,1.57,0.76
13,10,4,12,2.09,1.58,0.51
13,10,4,13,0.84,1.27,0
13,10,4,14,2.69,1.54,1.15
13,10,4,15,0.6,1,0
13,10,4,16,2.26,1.16,1.1
13,10,4,17,1.36,1.13,0.23
13,10,4,18,1.32,1.3,0.02
13,10,4,19,1.5,0.65,0.85
13,10,4,20,1.34,0.77,0.57
13,10,4,21,1.44,1.84,0
13,10,4,22,1.75,1.48,0.27
13,10,4,23,1.79,0.96,0.83
13,10,5,0,2.06,1.18,0.88
13,10,5,1,2.73,1.95,0.78
13,10,5,2,2.42,1.78,0.64
13,10,5,3,3.37,1.87,1.5
13,10,5,4,1.36,1.58,0
13,10,5,5,2.42,1.22,1.2
13,10,5,6,1.3,0.87,0.43
13,10,5,7,2.63,1.95,0.68
13,10,5,8,3.33,1.88,1.45
13,10,5,9,1.63,1.46,0.17
13,10,5,10,2.06,1.69,0.37
13,10,5,11,2.06,1.31,0.75
13,10,5,12,1.04,1.23,0
13,10,5,13,1.67,1.29,0.38
13,10,5,14,1.01,1.06,0
13,10,5,15,2.92,0.93,1.99
13,10,5,16,2.31,1.35,0.96
13,10,5,17,1.27,0.54,0.73
13,10,5,18,1.62,1.7,0
13,10,5,19,2.1,1.5,0.6
13,10,5,20,1.25,0.76,0.49
13,10,5,21,2.49,0.7,1.79
13,10,5,22,1.61,0.89,0.72
13,10,5,23,1.96,1.41,0.55
13,10,6,0,1.04,0.8,0.24
13,10,6,1,1.52,1.09,0.43
13,10,6,2,2.87,1.98,0.89
13,10,6,3,2.09,0.63,1.46
13,10,6,4,3.05,1.44,1.61
13,10,6,5,1.65,1.33,0.32
13,10,6,6,3.06,1.46,1.6
13,10,6,7,1.42,0.75,0.67
13,10,6,8,1.36,0.58,0.78
13,10,6,9,1.91,1.4,0.51
13,10,6,10,0.64,0.85,0
13,10,6,11,2.18,1.76,0.42
13,10,6,12,2.93,1.28,1.65
13,10,6,13,2.72,1.3,1.42
13,10,6,14,1.61,1.74,0
13,10,6,15,2.61,0.89,1.72
13,10,6,16,1.25,1.75,0
13,10,6,17,2.54,1.86,0.68
13,10,6,18,1.72,1.94,0
13,10,6,19,0.79,1.07,0
13,10,6,20,1.1,1.52,0
13,10,6,21,3.67,1.82,1.85
13,10,6,22,2.41,0.98,1.43
13,10,6,23,0.87,0.52,0.35
13,10,7,0,1.83,1.2,0.63
13,10,7,1,2.61,0.85,1.76
13,10,7,2,1.9,1.59,0.31
13,10,7,3,0.16,0.6,0
13,10,7,4,1.72,1.84,0
13,10,7,5,1.65,1.7,0
13,10,7,6,3.69,1.83,1.86
13,10,7,7,3.2,1.88,1.32
13,10,7,8,1.2,0.76,0.44
13,10,7,9,1.67,1.92,0
13,10,7,10,1.81,1.15,0.66
13,10,7,11,0.39,0.61,0
13,10,7,12,1.73,1.75,0
13,10,7,13,1.14,0.58,0.56
13,10,7,14,3.86,1.87,1.99
13,10,7,15,1,0.78,0.22
13,10,7,16,0.97,1.19,0
13,10,7,17,2.16,1.64,0.52
13,10,7,18,1.59,1.92,0
13,10,7,19,1.63,1.5,0.13
13,10,7,20,3.19,1.43,1.76
13,10,7,21,1.91,1.89,0.02
13,10,7,22,1.25,1.12,0.13
13,10,7,23,2.71,1.11,1.6
13,11,1,0,1.22,0.63,0.59
13,11,1,1,2.04,1.66,0.38
13,11,1,2,1.55,1.44,0.11
13,11,1,3,1.08,1.01,0.07
13,11,1,4,1.79,0.76,1.03
13,11,1,5,1.39,0.79,0.6
13,11,1,6,1.38,1.4,0
13,11,1,7,3.29,1.67,1.62
13,11,1,8,1.95,1.31,0.64
13,11,1,9,1.1,1.44,0
13,11,1,10,2.21,1.6,0.61
13,11,1,11,2.15,1.11,1.04
13,11,1,12,1.84,0.6,1.24
13,11,1,13,1.83,0.81,1.02
13,11,1,14,2.02,1.44,0.58
13,11,1,15,1.57,0.56,1.01
13,11,1,16,1.83,0.52,1.31
13,11,1,17,2.69,0.91,1.78
13,11,1,18,2.4,0.82,1.58
13,11,1,19,1.9,0.97,0.93
13,11,1,20,1.4,1.48,0
13,11,1,21,1.79,1.16,0.63
13,11,1,22,3.03,1.22,1.81
13,11,1,23,2.19,1.93,0.26
13,11,2,0,0.77,1.07,0
13,11,2,1,1.85,1.57,0.28
13,11,2,2,1.92,1.03,0.89
13,11,2,3,1.64,0.8,0.84
13,11,2,4,1.49,1.65,0
13,11,2,5,0.37,0.86,0
13,11,2,6,2.65,1.41,1.24
13,11,2,7,2.45,1.97,0.48
13,11,2,8,3.92,1.95,1.97
13,11,2,9,0.77,0.83,0
13,11,2,10,2.62,0.99,1.63
13,11,2,11,2.76,1.7,1.06
13,11,2,12,1.6,0.51,1.09
13,11,2,13,2.89,1.59,1.3
13,11,2,14,0.74,0.69,0.05
13,11,2,15,2.16,1.51,0.65
13,11,2,16,1.52,1.11,0.41
13,11,2,17,0.63,0.53,0.1
13,11,2,18,1.55,0.84,0.71
13,11,2,19,1.72,1.04,0.68
13,11,2,20,1.59,0.68,0.91
13,11,2,21,2.19,1.91,0.28
13,11,2,22,2.48,1.32,1.16
13,11,2,23,1.41,0.92,0.49
13,11,3,0,0.31,0.72,0
13,11,3,1,3.06,1.15,1.91
13,11,3,2,1.02,1.49,0
13,11,3,3,1.23,0.98,0.25
13,11,3,4,3.47,1.65,1.82
13,11,3,5,2.26,0.61,1.65
13,11,3,6,1.65,1.84,0
13,11,3,7,1.88,1.68,0.2
13,11,3,8,2.35,1.93,0.42
13,11,3,9,0.9,1.25,0
13,11,3,10,2.3,1.66,0.64
13,11,3,11,2.89,1.69,1.2
13,11,3,12,1.11,1.08,0.03
13,11,3,13,1.69,1.97,0
13,11,3,14,2,1.07,0.93
13,11,3,15,0.62,0.85,0
13,11,3,16,3.29,1.39,1.9
13,11,3,17,1.17,0.82,0.35
13,11,3,18,2.27,1.33,0.94
13,11,3,19,0.88,1.16,0
13,11,3,20,2.54,1.47,1.07
13,11,3,21,2.17,1.51,0.66
13,11,3,22,1.89,0.77,1.12
13,11,3,23,1.08,0.65,0.43
13,11,4,0,1.82,0.62,1.2
13,11,4,1,3.74,1.85,1.89
13,11,4,2,3.27,1.36,1.91
13,11,4,3,2.2,1.68,0.52
13,11,4,4,1.35,0.71,0.64
13,11,4,5,0.48,0.61,0
13,11,4,6,1.6,0.72,0.88
13,11,4,7,2.23,1.24,0.99
13,11,4,8,3.36,1.72,1.64
13,11,4,9,2.84,1.59,1.25
13,11,4,10,2.44,1.68,0.76
13,11,4,11,3.42,1.66,1.76
13,11,4,12,2.82,0.95,1.87
13,11,4,13,1.23,0.78,0.45
13,11,4,14,2.84,1.6,1.24
13,11,4,15,2.49,1.73,0.76
13,11,4,16,2.08,1.52,0.56
13,11,4,17,2.52,1.6,0.92
13,11,4,18,2.67,1.7,0.97
13,11,4,19,2.81,1.84,0.97
13,11,4,20,2.98,1.04,1.94
13,11,4,21,2.01,0.82,1.19
13,11,4,22,3.56,1.6,1.96
13,11,4,23,2.3,1.62,0.68
13,11,5,0,1.37,1.44,0
13,11,5,1,2.11,1.73,0.38
13,11,5,2,1.7,1.09,0.61
13,11,5,3,2.61,0.65,1.96
13,11,5,4,3.27,1.98,1.29
13,11,5,5,1.47,1.23,0.24
13,11,5,6,1.59,1.76,0
13,11,5,7,2.39,0.98,1.41
13,11,5,8,1.49,1.41,0.08
13,11,5,9,1.51,1.02,0.49
13,11,5,10,2.68,1.98,0.7
13,11,5,11,0.82,0.81,0.01
13,11,5,12,1.55,1.51,0.04
13,11,5,13,1.81,1.1,0.71
13,11,5,14,0.66,0.51,0.15
13,11,5,15,2.23,1.08,1.15
13,11,5,16,1.74,1.95,0
13,11,5,17,3.43,1.76,1.67
13,11,5,18,1.87,1.82,0.05
13,11,5,19,1.84,0.99,0.85
13,11,5,20,1.56,1.42,0.14
13,11,5,21,0.79,0.61,0.18
13,11,5,22,1.57,1.57,0
13,11,5,23,1.71,1.33,0.38
13,11,6,0,3.69,1.97,1.72
13,11,6,1,1.96,1.82,0.14
13,11,6,2,2.18,1.21,0.97
13,11,6,3,3.12,1.37,1.75
13,11,6,4,0.64,0.55,0.09
13,11,6,5,0.14,0.57,0
13,11,6,6,3.4,1.61,1.79
13,11,6,7,3.16,1.87,1.29
13,11,6,8,1.38,1.35,0.03
13,11,6,9,1.13,1.26,0
13,11,6,10,1.33,1.15,0.18
13,11,6,11,1.39,0.72,0.67
13,11,6,12,3.46,1.97,1.49
13,11,6,13,2.27,1.38,0.89
13,11,6,14,3.18,1.52,1.66
13,11,6,15,1.59,1.9,0
13,11,6,16,2.74,0.99,1.75
13,11,6,17,2.77,1.05,1.72
13,11,6,18,2.58,0.63,1.95
13,11,6,19,1.52,1.13,0.39
13,11,6,20,2.26,0.52,1.74
13,11,6,21,2.29,0.61,1.68
13,11,6,22,0.3,0.57,0
13,11,6,23,2.34,0.56,1.78
13,11,7,0,0.33,0.79,0
13,11,7,1,1.65,1.76,0
13,11,7,2,1.28,1.24,0.04
13,11,7,3,3.13,1.42,1.71
13,11,7,4,0.58,0.93,0
13,11,7,5,2.32,1.58,0.74
13,11,7,6,1.07,1.11,0
13,11,7,7,2.16,1.28,0.88
13,11,7,8,0.52,0.87,0
13,11,7,9,2.02,1.8,0.22
13,11,7,10,0.63,0.76,0
13,11,7,11,2.35,0.69,1.66
13,11,7,12,1.75,1.51,0.24
13,11,7,13,0.6,1.05,0
13,11,7,14,3.1,1.85,1.25
13,11,7,15,1.75,1.3,0.45
13,11,7,16,0.33,0.61,0
13,11,7,17,3,1.76,1.24
13,11,7,18,3.03,1.77,1.26
13,11,7,19,2.46,1.85,0.61
13,11,7,20,3.19,1.79,1.4
13,11,7,21,2.22,1.77,0.45
13,11,7,22,1.3,1.54,0
13,11,7,23,2.04,0.57,1.47
13,12,1,0,2.55,0.57,1.98
13,12,1,1,2.13,0.74,1.39
13,12,1,2,3.43,1.46,1.97
13,12,1,3,2.19,1.01,1.18
13,12,1,4,3.12,1.61,1.51
13,12,1,5,3.28,1.55,1.73
13,12,1,6,1.55,1.7,0
13,12,1,7,2.21,0.68,1.53
13,12,1,8,1.33,1.36,0
13,12,1,9,2.96,0.98,1.98
13,12,1,10,0.4,0.83,0
13,12,1,11,2.24,0.86,1.38
13,12,1,12,3.17,1.93,1.24
13,12,1,13,1.62,1.42,0.2
13,12,1,14,1.46,1.08,0.38
13,12,1,15,1.4,1.07,0.33
13,12,1,16,1.74,0.53,1.21
13,12,1,17,2,0.87,1.13
13,12,1,18,2.99,1.15,1.84
13,12,1,19,1.24,1.68,0
13,12,1,20,2.65,1.37,1.28
13,12,1,21,1.89,0.77,1.12
13,12,1,22,2.27,1.62,0.65
13,12,1,23,2.13,1.07,1.06
13,12,2,0,2.33,1.39,0.94
13,12,2,1,3.6,1.76,1.84
13,12,2,2,1.76,1.01,0.75
13,12,2,3,1.07,0.59,0.48
13,12,2,4,0.95,0.99,0
13,12,2,5,2.17,1.29,0.88
13,12,2,6,1.5,1.78,0
13,12,2,7,2.07,0.89,1.18
13,12,2,8,1.45,1.7,0
13,12,2,9,2.38,1.39,0.99
13,12,2,10,1.07,1.43,0
13,12,2,11,1.42,1.46,0
13,12,2,12,1.16,0.95,0.21
13,12,2,13,2.24,1.25,0.99
13,12,2,14,1.27,1.39,0
13,12,2,15,2.83,1.65,1.18
13,12,2,16,2.07,1.95,0.12
13,12,2,17,1.96,1.58,0.38
13,12,2,18,1.94,0.68,1.26
13,12,2,19,2.8,1.86,0.94
13,12,2,20,2.58,1.57,1.01
13,12,2,21,1.42,0.79,0.63
13,12,2,22,1.45,1,0.45
13,12,2,23,2.67,1.92,0.75
13,12,3,0,0.7,1.05,0
13,12,3,1,1.5,1.53,0
13,12,3,2,2.39,1.24,1.15
13,12,3,3,1.12,1.55,0
13,12,3,4,2.39,1.74,0.65
13,12,3,5,1.08,1.4,0
13,12,3,6,1.8,1.5,0.3
13,12,3,7,1.69,1.35,0.34
13,12,3,8,3.35,1.72,1.63
13,12,3,9,1.1,0.53,0.57
13,12,3,10,1.35,0.56,0.79
13,12,3,11,1.85,1.47,0.38
13,12,3,12,3.47,1.84,1.63
13,12,3,13,2.44,0.68,1.76
13,12,3,14,2.22,0.87,1.35
13,12,3,15,2.5,1.51,0.99
13,12,3,16,3.24,1.26,1.98
13,12,3,17,2.05,1.22,0.83
13,12,3,18,1.24,1.27,0
13,12,3,19,2.6,0.98,1.62
13,12,3,20,1.56,0.82,0.74
13,12,3,21,2.82,1.64,1.18
13,12,3,22,2.38,1.05,1.33
13,12,3,23,2.14,0.51,1.63
13,12,4,0,1.69,1.25,0.44
13,12,4,1,2,1.93,0.07
13,12,4,2,2.71,0.71,2
13,12,4,3,0.67,0.69,0
13,12,4,4,0.47,0.73,0
13,12,4,5,2.53,1.88,0.65
13,12,4,6,1.74,1.79,0
13,12,4,7,2.05,1.26,0.79
13,12,4,8,1.43,0.79,0.64
13,12,4,9,1.76,1.82,0
13,12,4,10,1.99,1.58,0.41
13,12,4,11,2.96,1.6,1.36
13,12,4,12,0.9,0.79,0.11
13,12,4,13,1.85,1.46,0.39
13,12,4,14,1.46,1.2,0.26
13,12,4,15,1.43,1.88,0
13,12,4,16,2.55,1.18,1.37
13,12,4,17,1.89,1.31,0.58
13,12,4,18,2.24,0.53,1.71
13,12,4,19,1.4,0.97,0.43
13,12,4,20,3.35,1.86,1.49
13,12,4,21,1.55,0.96,0.59
13,12,4,22,1.04,1.37,0
13,12,4,23,3.5,1.98,1.52
13,12,5,0,1,0.7,0.3
13,12,5,1,3.48,1.64,1.84
13,12,5,2,0.65,0.53,0.12
13,12,5,3,2.95,1.71,1.24
13,12,5,4,2.61,1.62,0.99
13,12,5,5,0.59,1.06,0
13,12,5,6,2.56,0.92,1.64
13,12,5,7,1.98,1.56,0.42
13,12,5,8,1.78,0.69,1.09
13,12,5,9,1.11,0.98,0.13
13,12,5,10,2.5,0.75,1.75
13,12,5,11,1.13,1.13,0
13,12,5,12,2.52,0.9,1.62
13,12,5,13,2.17,1.71,0.46
13,12,5,14,1.88,1.97,0
13,12,5,15,2.61,1.72,0.89
13,12,5,16,3.4,1.9,1.5
13,12,5,17,0.7,0.7,0
13,12,5,18,1.86,1.12,0.74
13,12,5,19,3.8,1.81,1.99
13,12,5,20,1.17,1.58,0
13,12,5,21,2.55,1.84,0.71
13,12,5,22,1.38,0.98,0.4
13,12,5,23,2.16,1.65,0.51
13,12,6,0,0.72,0.71,0.01
13,12,6,1,0.85,1.1,0
13,12,6,2,3.2,1.43,1.77
13,12,6,3,1.26,1.12,0.14
13,12,6,4,0.5,0.88,0
13,12,6,5,1.32,1.42,0
13,12,6,6,1.19,1.68,0
13,12,6,7,2.48,1.53,0.95
13,12,6,8,3.2,1.97,1.23
13,12,6,9,2.53,1.64,0.89
13,12,6,10,2.87,0.99,1.88
13,12,6,11,3.35,1.66,1.69
13,12,6,12,1.47,1.56,0
13,12,6,13,2.78,1.37,1.41
13,12,6,14,3.05,1.86,1.19
13,12,6,15,1.2,1.24,0
13,12,6,16,1.14,1.09,0.05
13,12,6,17,1.23,0.88,0.35
13,12,6,18,1.96,0.61,1.35
13,12,6,19,0.94,0.94,0
13,12,6,20,0.31,0.66,0
13,12,6,21,1.35,1.12,0.23
13,12,6,22,2.05,1.21,0.84
13,12,6,23,2.47,0.73,1.74
13,12,7,0,1.48,1.43,0.05
13,12,7,1,3,1.61,1.39
13,12,7,2,2.52,1.68,0.84
13,12,7,3,3.18,1.83,1.35
13,12,7,4,2.34,0.82,1.52
13,12,7,5,0.86,0.55,0.31
13,12,7,6,2.11,0.71,1.4
13,12,7,7,1.37,1.2,0.17
13,12,7,8,2.32,1.74,0.58
13,12,7,9,2.33,1.1,1.23
13,12,7,10,1.88,1.28,0.6
13,12,7,11,1.75,0.6,1.15
13,12,7,12,2.79,1.9,0.89
13,12,7,13,1.13,1.04,0.09
13,12,7,14,0.23,0.55,0
13,12,7,15,1.95,1.73,0.22
13,12,7,16,2.95,1.68,1.27
13,12,7,17,2,0.54,1.46
13,12,7,18,1.74,1.07,0.67
13,12,7,19,3.21,1.57,1.64
13,12,7,20,1.88,1.93,0
13,12,7,21,1.09,1.34,0
13,12,7,22,2.9,1.84,1.06
13,12,7,23,0.33,0.68,0
14,1,1,0,2.13,0.55,1.58
14,1,1,1,2.76,1.89,0.87
14,1,1,2,3.65,1.93,1.72
14,1,1,3,2.03,0.53,1.5
14,1,1,4,1.78,1.11,0.67
14,1,1,5,2.03,0.66,1.37
14,1,1,6,2.15,1.31,0.84
14,1,1,7,2.44,1.03,1.41
14,1,1,8,3.4,1.86,1.54
14,1,1,9,2.25,1.09,1.16
14,1,1,10,2.62,1.97,0.65
14,1,1,11,0.45,0.8,0
14,1,1,12,1.66,1.12,0.54
14,1,1,13,2.43,1.86,0.57
14,1,1,14,3.1,1.65,1.45
14,1,1,15,0.71,1.16,0
14,1,1,16,1.55,1.85,0
14,1,1,17,2.5,1.86,0.64
14,1,1,18,3.17,1.48,1.69
14,1,1,19,3.23,1.96,1.27
14,1,1,20,2.04,1.03,1.01
14,1,1,21,1.73,1.76,0
14,1,1,22,1.89,0.69,1.2
14,1,1,23,0.7,0.86,0
14,1,2,0,2.44,1.77,0.67
14,1,2,1,0.92,0.61,0.31
14,1,2,2,2.94,1.22,1.72
14,1,2,3,3.36,1.37,1.99
14,1,2,4,1.18,1.33,0
14,1,2,5,0.74,0.58,0.16
14,1,2,6,2.52,1.89,0.63
14,1,2,7,3.28,1.81,1.47
14,1,2,8,1.41,1.69,0
14,1,2,9,1.36,1.35,0.01
14,1,2,10,1.13,1.59,0
14,1,2,11,2.67,1.26,1.41
14,1,2,12,1.91,0.97,0.94
14,1,2,13,2.55,0.9,1.65
14,1,2,14,1.33,1.46,0
14,1,2,15,1.93,1.37,0.56
14,1,2,16,2.55,0.77,1.78
14,1,2,17,1.32,1.41,0
14,1,2,18,2.51,1.67,0.84
14,1,2,19,1.36,1.36,0
14,1,2,20,2.29,1.29,1
14,1,2,21,2.46,1.95,0.51
14,1,2,22,1.06,0.81,0.25
14,1,2,23,3.02,1.57,1.45
14,1,3,0,2.62,1.53,1.09
14,1,3,1,2.82,0.85,1.97
14,1,3,2,2.17,1.07,1.1
14,1,3,3,1.53,0.62,0.91
14,1,3,4,2.8,1.6,1.2
14,1,3,5,1.6,0.9,0.7
14,1,3,6,1.89,1.28,0.61
14,1,3,7,2.96,1.23,1.73
14,1,3,8,0.8,0.57,0.23
14,1,3,9,1.97,1.95,0.02
14,1,3,10,1.67,1.82,0
14,1,3,11,0.12,0.59,0
14,1,3,12,2.83,1.92,0.91
14,1,3,13,2.64,1.37,1.27
14,1,3,14,1.37,1.63,0
14,1,3,15,2.55,1.14,1.41
14,1,3,16,2.87,1.86,1.01
14,1,3,17,2.73,1.4,1.33
14,1,3,18,1.44,1.75,0
14,1,3,19,1.62,1.94,0
14,1,3,20,2.65,1.63,1.02
14,1,3,21,1.06,1.5,0
14,1,3,22,0.85,0.73,0.12
14,1,3,23,0.83,1.22,0
14,1,4,0,0.66,0.96,0
14,1,4,1,1.01,0.67,0.34
14,1,4,2,2.96,1.28,1.68
14,1,4,3,2.77,1.37,1.4
14,1,4,4,1.7,1.26,0.44
14,1,4,5,2.6,1.18,1.42
14,1,4,6,2.64,1.92,0.72
14,1,4,7,2.6,0.69,1.91
14,1,4,8,2.5,0.98,1.52
14,1,4,9,2.99,1.99,1
14,1,4,10,2.35,1.08,1.27
14,1,4,11,3.22,1.64,1.58
14,1,4,12,3.56,1.85,1.71
14,1,4,13,2.19,1.73,0.46
14,1,4,14,1.6,1.74,0
14,1,4,15,1.91,1.58,0.33
14,1,4,16,2.89,0.99,1.9
14,1,4,17,2.22,1.46,0.76
14,1,4,18,2.77,0.77,2
14,1,4,19,3.2,1.96,1.24
14,1,4,20,1.94,1.31,0.63
14,1,4,21,3.28,1.84,1.44
14,1,4,22,2,0.59,1.41
14,1,4,23,1.06,0.82,0.24
14,1,5,0,2.8,1.24,1.56
14,1,5,1,3.57,1.89,1.68
14,1,5,2,3.08,1.83,1.25
14,1,5,3,1.7,0.81,0.89
14,1,5,4,1.62,1.02,0.6
14,1,5,5,2.48,1.63,0.85
14,1,5,6,3.06,1.62,1.44
14,1,5,7,1.08,1.32,0
14,1,5,8,1.95,0.74,1.21
14,1,5,9,1.56,1.69,0
14,1,5,10,0.5,0.52,0
14,1,5,11,1.02,1.32,0
14,1,5,12,1.68,1.24,0.44
14,1,5,13,1.69,1.36,0.33
14,1,5,14,3.09,1.29,1.8
14,1,5,15,2.3,0.99,1.31
14,1,5,16,1.26,0.86,0.4
14,1,5,17,3.39,1.4,1.99
14,1,5,18,1.57,1.08,0.49
14,1,5,19,3.34,1.86,1.48
14,1,5,20,2.81,1.16,1.65
14,1,5,21,2.65,1.65,1
14,1,5,22,1.83,1.7,0.13
14,1,5,23,1.36,0.9,0.46
14,1,6,0,1.39,1.08,0.31
14,1,6,1,2.01,1.24,0.77
14,1,6,2,1.25,1.01,0.24
14,1,6,3,2.07,1.06,1.01
14,1,6,4,1.53,1.98,0
14,1,6,5,2.6,1.83,0.77
14,1,6,6,1.07,1.36,0
14,1,6,7,0.64,1.06,0
14,1,6,8,2.8,1.72,1.08
14,1,6,9,0.8,1.23,0
14,1,6,10,2.33,1.17,1.16
14,1,6,11,1.57,1.08,0.49
14,1,6,12,1,1.48,0
14,1,6,13,1.86,1.02,0.84
14,1,6,14,3.15,1.91,1.24
14,1,6,15,1.75,1.07,0.68
14,1,6,16,2.75,1.13,1.62
14,1,6,17,1.73,1.64,0.09
14,1,6,18,3.31,1.33,1.98
14,1,6,19,1.34,0.56,0.78
14,1,6,20,2.7,0.72,1.98
14,1,6,21,2.19,1.44,0.75
14,1,6,22,1.38,1.44,0
14,1,6,23,1.52,1.75,0
14,1,7,0,3.38,1.66,1.72
14,1,7,1,3.06,2,1.06
14,1,7,2,2.43,0.79,1.64
14,1,7,3,0.62,0.51,0.11
14,1,7,4,1.73,0.94,0.79
14,1,7,5,2.41,1.62,0.79
14,1,7,6,1.06,1.1,0
14,1,7,7,0.93,0.98,0
14,1,7,8,1.79,0.86,0.93
14,1,7,9,3.91,1.96,1.95
14,1,7,10,3.41,1.49,1.92
14,1,7,11,1.97,1.31,0.66
14,1,7,12,1.43,1.26,0.17
14,1,7,13,3.76,1.82,1.94
14,1,7,14,1.67,1.7,0
14,1,7,15,0.69,0.96,0
14,1,7,16,1.4,0.77,0.63
14,1,7,17,1.23,1.2,0.03
14,1,7,18,2.15,1.44,0.71
14,1,7,19,2.07,2,0.07
14,1,7,20,2.39,0.56,1.83
14,1,7,21,1.84,0.85,0.99
14,1,7,22,2.17,0.62,1.55
14,1,7,23,3.05,1.15,1.9
14,2,1,0,3.6,1.93,1.67
14,2,1,1,2.7,1.4,1.3
14,2,1,2,1.17,1.26,0
14,2,1,3,2.6,0.86,1.74
14,2,1,4,3.86,1.96,1.9
14,2,1,5,1.03,1.39,0
14,2,1,6,1.73,1.55,0.18
14,2,1,7,1.11,1.35,0
14,2,1,8,0.49,0.73,0
14,2,1,9,2.78,2,0.78
14,2,1,10,2.54,1.89,0.65
14,2,1,11,1.92,0.7,1.22
14,2,1,12,1.06,0.89,0.17
14,2,1,13,1.48,0.56,0.92
14,2,1,14,3.04,1.57,1.47
14,2,1,15,1.82,1.19,0.63
14,2,1,16,1.84,0.52,1.32
14,2,1,17,1.09,0.52,0.57
14,2,1,18,1.68,1.69,0
14,2,1,19,1.86,1.11,0.75
14,2,1,20,3.45,1.65,1.8
14,2,1,21,1.84,1.81,0.03
14,2,1,22,2.02,0.95,1.07
14,2,1,23,2.91,1.69,1.22
14,2,2,0,1.57,0.68,0.89
14,2,2,1,2.13,0.84,1.29
14,2,2,2,1.01,0.86,0.15
14,2,2,3,1.78,0.75,1.03
14,2,2,4,1.96,1.92,0.04
14,2,2,5,0.93,0.52,0.41
14,2,2,6,2.36,1.83,0.53
14,2,2,7,1.22,0.8,0.42
14,2,2,8,1.24,1.3,0
14,2,2,9,2.64,1.46,1.18
14,2,2,10,1.02,1.22,0
14,2,2,11,3.06,1.55,1.51
14,2,2,12,0.79,0.9,0
14,2,2,13,3.86,1.95,1.91
14,2,2,14,0.32,0.73,0
14,2,2,15,1.78,0.59,1.19
14,2,2,16,1.21,0.85,0.36
14,2,2,17,3.61,1.64,1.97
14,2,2,18,1.21,0.99,0.22
14,2,2,19,1.83,0.9,0.93
14,2,2,20,1.51,1.24,0.27
14,2,2,21,1.96,1.25,0.71
14,2,2,22,2.64,0.98,1.66
14,2,2,23,2.15,0.86,1.29
14,2,3,0,3.3,1.4,1.9
14,2,3,1,1.22,0.84,0.38
14,2,3,2,3.33,1.85,1.48
14,2,3,3,1.94,1.85,0.09
14,2,3,4,2.9,1.87,1.03
14,2,3,5,2.73,1.16,1.57
14,2,3,6,1.67,1.91,0
14,2,3,7,2.58,1.73,0.85
14,2,3,8,3.63,1.89,1.74
14,2,3,9,1.53,1.47,0.06
14,2,3,10,3.33,1.79,1.54
14,2,3,11,1.94,1.04,0.9
14,2,3,12,0.5,0.68,0
14,2,3,13,1.97,0.94,1.03
14,2,3,14,1.74,1.74,0
14,2,3,15,1.24,1.11,0.13
14,2,3,16,2.79,1.39,1.4
14,2,3,17,2.01,0.77,1.24
14,2,3,18,2.69,0.89,1.8
14,2,3,19,1.5,1.36,0.14
14,2,3,20,2.67,1.71,0.96
14,2,3,21,2.39,1.04,1.35
14,2,3,22,1.64,1.83,0
14,2,3,23,1.98,0.5,1.48
14,2,4,0,1.59,1,0.59
14,2,4,1,2.01,1.34,0.67
14,2,4,2,0.61,0.5,0.11
14,2,4,3,3.09,1.89,1.2
